title_id,title,genre,authors,weekdays,length,subscribers,rating,views,likes,status,daily_pass,synopsis
2765,Half-Ghost,ROMANCE,Sejung,SUNDAY,70,297168,9.75,12280387,1958745,ONGOING,False,"Can she see them or not? Hayeon has always felt something creepy near her. She knows ghosts exist, but she can’t really see them. She suddenly meets a boy who not only sees them but fights with them? Hu-an Lee isn’t your average student. He’s a half-ghost. He knows there’s something different about Hayeon, but he can’t seem to figure out what. No one can. Human or ghosts!"
2764,Fast Forward,THRILLER,"PORTO,Junki Hong",WEDNESDAY,7,234981,9.61,6495652,948010,COMPLETED,True,"The final goal is to be the master of time. But in order to become the master, you must kill and steal. The universe has given powers to a select number of people. The only problem is, you can get your powers taken away... along with your life. The keepers of time will need to protect their powers or pay the ultimate price."
2759,Homesick,THRILLER,Ms. Freaky,TUESDAY,48,1099265,9.81,60291697,4302520,HIATUS,False,"Rayne woke up with no memories of the apocalypse. Samael is just... a delinquent, who happened to find Rayne at a rooftop. They both ended up making a deal in order to survive in a world where cannibalistic monsters roam."
2756,Finding Fiends,COMEDY,LizardxLizard,"MONDAY,THURSDAY",69,110992,9.75,5147278,807347,ONGOING,False,"Finn wants nothing more than for his BooTube Series 'Finding Fiends' to reach the masses. And a “fiend"" he finds when he hits Dave with his car. Now with amnesia, Dave is convinced to join Finn’s crew in finding the paranormal. Hunting ghouls and cryptids should be easy for this dynamic duo: Finn being a cryptid expert and Dave being...the Mothman!"
2751,Lily Crown,ACTION,Diggymungo,THURSDAY,23,86439,9.51,1522029,210755,ONGOING,False,"Escaping a political marriage and her glowing crown were just the start of Lilinae’s journey. Becoming the queen of Shootend, meeting her two knights, and braving hostile kingdoms to get back home — that’s where things get interesting."
2750,Of Dark Lords and Cabbages,ROMANCE,Liyanya,WEDNESDAY,33,390573,9.42,12391395,1296212,HIATUS,False,"All Gendry wants is to become Dark King and reclaim the Dark Throne, but as a ward of the Light Kingdom, most people hate his guts and wish to stop him. Except of course, Seyren... Dragon Hero, Protector of the Innocent, and Gendry's incredibly love-struck secret boyfriend."
2748,Royale,MYSTERY,"Emmett Hobbes,Hank Jones",TUESDAY,16,38006,9.53,527516,56716,HIATUS,False,"Two incompetent thieves stumble into London’s supernatural underbelly to win their target back from an ancient river spirit. Fist fights, psychic powers, gothic discos, and a big cast of misfits—crime has never been this gay."
2746,Religiously Gay,ROMANCE,Snotprince,SUNDAY,31,86861,6.06,1693745,183061,ONGOING,False,"A recent surge of human deaths have drawn the attention of Hell's nastiest demons, and it's up to the human loving angel, Michael, to save their souls! But Michael is in for a rude awakening -literally- when he realizes humans may not be as perfect as he once thought. By living alongside the very creatures he's sworn to protect, growing closer to the church volunteer Daniel, and succumbing to a mortal's most vulnerable emotion... can he save all of humanity?"
2745,Hero Killer,ACTION,"Kkulbeol,Beolkkul",TUESDAY,70,681281,9.76,28055877,3263710,ONGOING,False,"The world is in constant turmoil, with constant wars breaking out between Heroes and Villains. Gifted with supernatural abilities, one lone girl sets out on a bloody path for revenge against the injustices of the world she lives in. With the constant clashes between titans, no one is safe. If no one is willing to protect the innocent, who are the real heroes, and who are the real villains? What truly separates one from the other?"
2744,Woven,FANTASY,Lark & Wren,SATURDAY,27,121494,9.74,1735126,289072,ONGOING,False,"The dragons have fled and the mages are nowhere to be found, taking with them all forms of magic that once permeated the kingdom. Born blind, Ayşe strives to find her place in a world she perceives very differently than those around her, a world in fear after a violent uprising. As she sets out to master the illegal art of weaving spells, will she unravel the truth about kingdoms, mages, and dragons?"
2743,Opposite of Always,ROMANCE,"justin a. reynolds,Sharpteething,WmW,Darius Dudley",MONDAY,24,102951,9.43,1417309,194530,ONGOING,False,"When Jack meets Kate, he's sure that they're meant to be. But just when life seems poised to prove him wrong, he finds himself in a loop that keeps him pursuing her...forever. With no clues to lead his path, other than the moment they meet and her tragic fate, Jack races against the infinitely ticking clock to save Kate and break the time loop for good. "
2742,Keys,ACTION,RyaiArt,WEDNESDAY,3,100346,8.95,353338,27911,ONGOING,False,"One tragic night, Caine survives a brutal assault when a demonic entity known as a Key saves his life. With his chance at a normal life long gone, Caine must accept his fate as a Key Holder possessed with remarkable supernatural power. But this power comes with a price. The Key inhabiting Caine has its own goal: the eradication of every other Key. Caine must harness the strength of his Key to find his place in the hidden world of hostile Exorcists, sinister Keys, and a network that spreads far beyond his hometown of Derry, Northern Ireland."
2741,Match Made in Hell,ROMANCE,keitalia,TUESDAY,45,229386,9.51,7266878,877259,HIATUS,False,"When tough girl Kylie’s former friend Tristan asks her to the Valentine’s Dance, she knows he must be up to no good. 
But nothing could prepare her for a figure from the past to return and disrupt the two feuding frenemies. With college prep, school cliques, and a disastrous dance ahead, will sparks fly in their senior year or will they stay a match made in hell? 

"
2740,Nevermore,SUPERNATURAL,"Kate Flynn,Kit Trace",FRIDAY,28,351200,9.8,5988134,927945,ONGOING,False,"There is nothing definitive about life after death, except the involuntary enrollment at the mysterious Nevermore Academy. Now Lenore and Annabel Lee must begin their curriculum to recover the memories of their tragic demise. Between the Dean's macabre demeanor and the tell-tale dangers of Final Exams, both girls must learn to rely on one another and their newly acquired ghost forms, or Spectres, to not only graduate from the academy… but to earn a second chance at life."
2739,So I Married the Anti-Fan,ROMANCE,"Jaerim,Eunjeong Kim",FRIDAY,71,657863,9.47,24797567,2497793,ONGOING,False,"Now a major (K-Drama) adaptation.
How far would you go to take down the person you hate most? With no house, no job, and nothing left to lose, Geunyeong Lee is willing to risk it all to bring down the country’s national treasure, Korean superstar Who Joon. But once the two really get to know each other, bringing him down suddenly becomes a lot harder. Will she be able to ruin him once and for all after she learns the truth about the man behind the popstar?"
2738,See No Evil,THRILLER,"Gwangtanto,Maduru",FRIDAY,5,156757,9.43,3332611,464239,COMPLETED,True,"Bonggang Choi has a secret. He lives a quiet life as an ordinary college student, but he was born with a special ability -- he can read minds. Preferring to keep to himself, he doesn't act on the things he learns while mind reading. But when he reads the mind of Hun Jo, another student at his school, and finds out that he may have killed someone, Bonggang soon discovers that he can’t close his eyes to evil forever.
"
2737,Happily Ever Afterwards,FANTASY,"Hwang DoTol,Jeongseo",THURSDAY,70,572829,9.77,29937621,3903032,ONGOING,False,"What would you do if you were reborn as a character from your favorite romance novel? For Peony, an avid fan of “The Song of Askar,” the answer is simple: Marry her favorite character, of course! Reincarnated as the princess of the Kingdom of Garten, Peony is determined to marry Richt, the second male lead of “The Song of Askar” and former prince of the Fairspren Empire, who was banished to an inhospitable land after the novel’s happy ending (which didn’t end so well for him). Amidst trials and tribulations, can Peony and Richt make the most of their second chance at life and love?"
2736,Of Swamp & Sea,SUPERNATURAL,Jay Boulton & Laurel Boulton,WEDNESDAY,46,185854,9.75,4923606,779146,HIATUS,False,"When a monster hunt gone wrong sets two strangers on the same path, they discover their relationship may be more than strictly professional. Enter a world of dangerous beasts, dark magic, and perilous circumstance. When everyone has their secrets, the truth is as murky as the waters of the deepest swamp."
2735,Sable Curse,FANTASY,Little Melon,TUESDAY,17,133411,9.84,2048251,272581,HIATUS,False,"Dead at 19-years old. That's the fate that Terron Vogel has been dealt by her curse, unless she can somehow find a way to undo the spell. A seemingly impossible task, until her family decides to escape society and stay at a mysterious and magical holiday retreat, where she will discover the secrets of the estate and its wealthy guests… and perhaps find out how to lift her deadly curse before her time is up."
2733,Immortal Weakling,SUPER_HERO,"Yaruno,Civen",FRIDAY,9,190788,9.4,1439699,158320,ONGOING,False,"In a world dominated by powerful heroes, Tai is unkillable -- and that's his greatest weakness. He is the only person alive who can heal any injury, but he also can't fight, can't grow, and can't accept his own limitations. So how can Tai live up to his dream of becoming the greatest hero?

But society's heroes have grown complacent, and someone is looking to topple the world order. Now Tai and Nerin, a powerful but insecure telekinetic, must hone their skills and take on the threats that lurk in the shadows. Their worldwide journey will have them fighting villains and even heroes -- can an immortal weakling ever save the day?"
2732,Nomads,FANTASY,Captain Juuter,FRIDAY,52,121871,9.79,3347042,539696,ONGOING,False,"In a world where only special people known as Nomads are allowed to travel, Lance sets out with one goal in mind: to find his missing brother. However, his journey takes an unexpected turn when he meets Satra, a wannabe Nomad with a hidden past, and Saber, a cat with mysterious powers. What starts off as great company soon turns into more than he bargained for when wanted posters start popping up… and he’s being chased by bounty hunters?!"
2731,Defects,FANTASY,mushmello,FRIDAY,25,212044,9.53,2916627,380503,ONGOING,False,"An attempted kidnapping leaves Ellie under the protection of a secret society — one that promises to help her learn what she truly is. Amidst monster attacks and a whole new world of magic, she slowly starts to learn more about her foggy past… but her heart starts to feel something new as well. "
2730,Cloud Walker,ACTION,kariyeen,THURSDAY,37,236819,9.39,4372553,503909,ONGOING,False,"Arais: demons that prey on weak-minded humans, plunging their victims into despair and taking control. A selected few of humans who possess supernatural abilities, under the organization of Cloud Walker, are the only ones who can deal with them. Through an unfortunate encounter with an Arai, Kai Wattana is forced to make a deal with one of these demon himself... or is it the other way around?"
2729,Ordeal,ACTION,Brent Bristol,FRIDAY,44,269418,9.81,9720699,632296,HIATUS,False,"Che is just a human in a world full of superpowered ""Kimyos"", but he's determined to become the greatest fighter to ever live. When his beloved mentor is murdered, Che swears vengeance and embarks on a mission to unmask the killer. But soon Che learns that the world of Kimyos is much larger than he ever imagined, and that he himself might be one -- the most powerful Kimyo on Earth, with the power of the sun itself. Will Che be able to harness his new strength, or will he burn up in the heat of this ordeal?"
2728,Be My Villain,ROMANCE,mintibi,FRIDAY,33,472490,9.59,16146183,1676880,ONGOING,False,"Mills is your average high school senior, despite having 2 super-agent dads who take down highly dangerous criminals. But during an attack on the city, his dads' arch nemesis, Shadowmaker, ends up saving his life! Being rescued by a supervillain is strange, but it only gets stranger when Shadowmaker asks him out on a date!"
2727,Lady Knight,FANTASY,Lion Illustration,WEDNESDAY,38,259181,9.74,6535594,1096340,HIATUS,False,"Aurora is a young orphan who lives in a peaceful abbey, taking care of the outcast that her country's inquisitorial regime leaves out. One night, she discovers that she is marked by a terrible curse and is recruited by an ancient order of knights to train at an elite academy, in order to learn how to control her dangerous abilities. As the first woman admitted in the academy, Aurora is not well received and will have to use all her wits to defeat her opponents in an extraordinary world, where she is even more unusual. "
2726,Here There Be Dragons,FANTASY,"Disteal,Steve Horton,Here There Be Dragons Team",MONDAY,31,134971,9.47,1920975,313765,HIATUS,False,"Bree — a Dragonspeaker — receives a message from an ancient, dying dragon that sets her on a perilous journey. Now with the world losing balance, Bree must unite her team of young knights and save the dragon before it's too late..."
2725,Maid for Hire,ROMANCE,"demonicblackcat,Erry Juhana",THURSDAY,49,479216,9.35,17448853,1779584,ONGOING,False,"At school, Andrea is the popular girl everyone admires. But that’s all just an image and she has a big secret: she works as a maid in a mansion owned by her nemesis, Alex. A mischievous playboy, Alex has it all — or at least that’s what his classmates think. That’s just an image, too, and at home Alex hides a big secret: he’s unhappy and has few true friends. Will a certain hot-headed maid come to the rescue of this dude in distress? 

​"
2724,Vibe Check!,COMEDY,Ucheomaaa,"THURSDAY,SUNDAY",69,68259,9.55,2423560,399819,ONGOING,False,"Uche's very bad day only gets worse when an inter-dimensional dudebro drops down from the heavens to turn his life upside down. Apparently Uche's vibes are so cosmically wack that they can be seen from outer space, and now the Vibe Fairy has made it his mission to beat a sense of purpose back into him. Together with his new, alarmingly ripped guide, Uche will have to tackle life's great challenges and learn to love himself, or die trying. Possibly both."
2723,High Class Homos,COMEDY,Momozerii,"THURSDAY,SUNDAY",73,902668,9.37,65155172,5846591,ONGOING,False,"Princess Sapphia of Mytilene is not into princes. So, when her parents start putting the heat on her to get hitched, she enlists the help of her equally gay best friend, Prince August of Phthia. But will these two royals be able to pull off a convincing sham marriage? More importantly, will Sapphia ever land a date with the castle maids? Follow these high class homos as they navigate life, love, and (occasionally) their actual jobs."
2721,When Jasy Whistles,FANTASY,Cibeles,THURSDAY,46,529224,9.82,18639379,1971918,HIATUS,False,"In ancient times, people believed that the forests of Paraguay were filled with gods and monsters. 

Growing up outside of modern Asuncion, Hela never thought much of the old stories. When her best friend disappears, apparently kidnapped by the legendary Jasy Jatere, however, she learns that the old world is not as dead as she had thought."
2720,Of What Remains,THRILLER,Sillvi Studios,MONDAY,40,86166,9.64,1192098,152422,ONGOING,False,"Abandoned at every turn, Kim escapes a violent boyfriend and returns to her rural hometown. But secrets fester from her childhood and worsening politics cast long shadows over the countryside. As tensions boil between families and countries on the edge of cataclysm, what will Kim endure to survive?"
2719,Miez,SF,Hiseki,THURSDAY,24,96868,9.31,929294,113720,HIATUS,False,"In the midst of a centuries-long war between mechanized Miez and beastly Coriez, Sun and Count hunt for a colossal Coriez from their forgotten past. Their journey introduces them to new friends on new planets, but they'll soon learn that their travels come at a cost, and some things are better left hidden."
2718,21st Century Knights,FANTASY,Plastic Bottru,MONDAY,28,194211,9.36,3492872,469619,ONGOING,False,"Not all knights wield armor and swords; some are capable of summoning ethereal weapons known as ""Animas"". And if you are strong enough, you might be able to join the legendary Knight's Order. As part of the Knight's Order, your duty is to protect and serve the people. Theresa, however, has her own goals, and that is to find the white-haired knight. She'll make any sacrifice to do so. But what will she do when her pursuit for a single silver thread unravels the entire fabric that hides a sinister truth about knights and the world that they live in?"
2717,Gecko Chan,COMEDY,Meritxell Garcia,"MONDAY,THURSDAY",101,83377,9.17,3029696,460344,HIATUS,False,"Gecko Chan is a young monster with uncontrollable strength. After moving to a new city, Gecko will have to learn to fit in a city that wasn't prepared for his monstrous size."
2716,Madame Outlaw,HISTORICAL,"Junk Ren,WmW",FRIDAY,9,277955,9.44,8124799,1289053,COMPLETED,True,"1842. Thaddeus murdered Estelle's brother, but only Estelle knows. When he convinces her family that they should be wed, Estelle goes through with the wedding only to steal Thaddeus' coveted map of the Oregon Trail, his horse-drawn carriage, and his stable boy. She then embarks on a nation-wide adventure with a growing band of criminals. Their destination? The West--where she can be free of the oppressive aristocracy she left behind. The only problem is that Thaddeus will do everything in his power to bring her back."
2712,The Build Up,SPORTS,911,MONDAY,72,201767,9.78,9377868,1102979,ONGOING,False,"Maru Kang was just an ordinary kid with ordinary interests, until one day his father forces him to watch a soccer game on TV, sparking an obsession with the sport. Filled with determination, he sets a new goal for himself -- to become an amazing soccer player! The only problem is, he has already been proclaimed the “King of the Losers” at his high school. Can Maru overcome the obstacles in his path and transform into a talented and successful soccer player?"
2706,Smity and Majesty,COMEDY,Nekucciola,"TUESDAY,SUNDAY",79,138998,9.48,5375641,872452,ONGOING,False,"Sparks fly when bumbling Prince Vain meets the enemy kingdom's royal blacksmith, Valka Voima. He might be visiting to broker peace, but that's all about building relationships, right? If only Valka would actually talk to him... Lucky for Vain, after a world-shaking theft threatens the fragile treaty between their kingdoms, the starcrossed Smity and Majesty are stuck on a run together! Will they be able to survive the shenanigans headed their way, or will they kill each other first?"
2705,School Bus Graveyard,THRILLER,Red,WEDNESDAY,48,984623,9.83,43858749,3650019,HIATUS,False,"Ashlyn is a loner in high school with no friends. But when a fateful visit to a haunted house causes her and her classmates to see monsters at night, she'll be forced to forge bonds to survive."
2704,Finding Wonderland,FANTASY,"roousuu,WmW",WEDNESDAY,11,282444,9.47,5739656,1035346,COMPLETED,True,"In Wonderland, Alex is the Ace. When tasked with hunting down the nefarious Black Knave and his scourge of Nightmares, Alex begins to have visions of another world beyond: our world. In reality, Alex is a normal teen who has been placed in a dangerous simulation to draw out a scientist’s lost son. And time is quickly running out."
2702,Hand Jumper,THRILLER,SLEEPACROSS,WEDNESDAY,24,292964,9.75,5115324,620598,ONGOING,False,"Sayeon Lee despises Aberrants. They wreak havoc on society with their strange, unthinkable powers. It's just too bad she happens to be an Aberrant herself! Forced to fend for her life in the deadly Aberrant Corps, she's determined to make it to the top, and her unusual ability should help her -- if she can figure out how to use it in time."
2701,Warrior of the Wild,ACTION,"Jingle & DOXO♥️,Brian Koffler,Laura Arce",WEDNESDAY,55,117516,9.44,2853670,457659,ONGOING,False,"Rasmira trained her whole life to become a warrior and replace her father as head of their village. But when her coming-of-age trial is sabotaged and she fails the test, she’s banished to the monster-infested Wild. Her only shot at returning home and reclaiming her honor is to kill the sinister god who controls the realm – or die trying"
2700,LMLY,ROMANCE,edbe,SATURDAY,20,465644,9.51,8261049,872566,HIATUS,False,"Leon is paired up with Sofia, the girl he likes, for a school project. As if this was not enough of an opportunity to bring them together, she proposes a deal to him that will push them closer than they ever expected."
2699,Forever After,FANTASY,"Hannah Patten,Violet Matter,WmW",FRIDAY,63,393007,9.38,15896472,2152573,ONGOING,False,"Robin just wants an easy life. Land a prince, live like a princess; it worked out for Cinderella. Self-respect need not apply.  When her wish to live out a real-life fairytale is misinterpreted by the Fates, she finds herself in the storybook realm of Forever After, only she’s not a princess at all! Cast as the Prince, Robin must fight her way through the broken stories of her youth and restore their happy endings if she ever hopes to return home. Some things in Forever After are not quite as they were written, and Robin is not the only one racing through the tales. Stuck with all the responsibility she never wanted, Robin could be the hero to save them all—but not if the Wicked Witch has anything to say about it. "
2684,Get Schooled,DRAMA,"Yongtaek Chae,GARAM HAN",SUNDAY,70,979320,9.8,45064356,4615949,ONGOING,False,"Hwajin Na’s teaching techniques are pretty violent for someone who works in the Ministry of Education. That being said, when punishments don't seem to work on even the worst of school bullies, there is no better man for the job. Sometimes you can’t get a good education until those bullies are taught a lesson."
2683,Let Me Stay Over Tonight!,ROMANCE,"Yunana,Heabun",MONDAY,67,302268,9.09,12445409,1798851,COMPLETED,False,"28-year-old Gyuri Gam wakes up one morning after a night of heavy drinking. She suddenly recalls that someone at work asked her out, but can’t remember who it was! Gyuri narrows it down to three possibilities: Seunghu, her hot co-worker who is nice to her; Myeongseok, her talented but cranky boss who she’s sure hates her; and Leo, a popular actor who anybody would kill to date. At first, Gyuri thinks the identity of her secret admirer is obvious... but is it?"
2677,Teenage Mercenary,ACTION,"YC,Rakyeon",WEDNESDAY,64,1161397,9.85,59092843,5131299,ONGOING,False,"At the age of eight, Ijin Yu lost his parents in a plane crash and became stranded in a foreign land, forced to become a child mercenary in order to stay alive. He returns home ten years later to be reunited with his family in Korea, where food and shelter are plenty and everything seems peaceful. But Ijin will soon learn that life as a teenager is a whole other feat of survival. With only one year of high school left, Ijin must master new tactics to maneuver his way around the schoolhouse battleground. Can he survive a year of high school? Or rather, will the school be able to survive him?"
2676,Infinite Leveling: Murim,ACTION,"Jinwoo Kim,Gonbung",WEDNESDAY,69,242966,9.59,11778623,1310329,ONGOING,False,"Killed on the battlefield without glory to his name, Yuseong  Dan receives an opportunity to grow stronger with a strange quest and level system. But each quest he’s forced to fight only seems to be getting harder and harder. Can he level up enough to avoid the same miserable ending and become the powerful hero he wishes to be?
"
2675,It Was All You,SF,"I SOON KI,OH5HO,Jake Lee",TUESDAY,54,279042,9.51,7919591,1015656,ONGOING,False,"In a near-future Pyeongyang, clones have become an indispensable part of human life. Tasked to test XYZ Corporation’s latest prototype, biomedical engineer Dr. Yuri Lee is marveled by LPC-6, a physically perfect and intellectually superior clone designed for a single purpose -- to give unconditional love to his master. As she uncovers the depths of her unfaithful husband’s depravity, she finds solace in “Victor” and his extraordinary capacity for empathy. Will her desire for retribution and love set her onto a path of no return?"
2674,His Majesty's Proposal,FANTASY,"Bloomy,INUS,Seunghyun Cha",SATURDAY,71,764515,9.25,36145280,3397259,ONGOING,False,"A broken engagement and one too many drinks are the catalysts for a mistake that will change Penelope Zecalion’s life forever, as she finds herself waking up in bed with the emperor! Grouchy, foul-mouthed Penelope is reluctant to let the emperor into her heart after her first engagement went so wrong. Can the emperor change her mind and win her heart?"
2647,Nevertheless,ROMANCE,Jeongseo,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",4,534147,9.3,14845892,1149557,COMPLETED,True,"Now a major adaptation on streaming.
What happens when a girl who wants to date but doesn’t believe in love meets a guy who likes to flirt but thinks relationships are a drag? That’s how it is for Nabi and Jae-eon, two art students who meet in college and develop a strong connection -- inspired by butterflies. As they get to know each other and their relationship progresses, they’ll face the early stages of attraction and the ups and downs of dating. This story will make you long to be in a relationship -- even when you know it won’t be easy."
2620,When the Day Comes,HEARTWARMING,OMYO,WEDNESDAY,53,239932,9.73,8034744,1420275,COMPLETED,False,"Norang and Paran are known at school to be the perfect couple -- minus the fact that they’ve already broken up. But unable to back out of a promise to participate in their school’s dance festival as their class’s representative couple, they decide to keep their split a secret, just until the competition is over. As the day of the festival -- and their “official” break-up -- approaches, the two begin to realize that ending their relationship may not be as simple as they thought."
2619,The Snake and the Flower,HISTORICAL,Na-eum So,SATURDAY,75,225850,9.69,5825814,884027,ONGOING,False,"Long ago, an emperor suddenly decided to execute the members of his court. Only after being offered a girl named Aehwa, did the emperor’s rampage stop. The emperor cherishes his “flower” dearly. When Aehwa expresses an interest in music, the Emperor makes Harang Kang her personal court musician. However, the emperor decreed that only he can lay eyes on Aehwa and has Harang’s eyes destroyed. After finding out the true cause of his father’s death, Harang swears revenge on both Aehwa and the Emperor. In this twisted realm of snakes and flowers, who will prevail?"
2618,Shadow Bride,ROMANCE,"Sae In Lee,Soo Bean Lim",THURSDAY,75,412556,9.65,16354688,1690527,ONGOING,False,"Yunjo is a young prince who has always served his kingdom from behind the scenes. He’s spent his whole life in the shadow of his brother, the crown prince Yigang, fighting enemies and winning wars in his name. All that changes when one day, he meets Seolyun, a mysterious and charming woman who captivates him instantly. What happens when a man emerges from the shadows to follow his heart? Can he overcome all of the obstacles in his way to step into the light and be with the one he loves?"
2617,Gul,ACTION,"Atenmaru,NicolieDC",FRIDAY,58,210693,9.56,7685007,996171,ONGOING,False,"A rowdy, young, and ambitious Orc named Gul is great at three things: running, running fast, and running away. But when one misadventure brings him face to face with Wran, a mysterious Dark Elf, fate hands Gul a mission that no one else in his village could keep pace with."
2616,Boyfriends.,SLICE_OF_LIFE,refrainbow,"TUESDAY,FRIDAY",129,2168199,8.66,334577990,19391372,ONGOING,False,A comic about getting yourself a boyfriend... or multiple boyfriends! Four college students begin a polyamorous relationship and navigate the adventure that is their dating life!
2615,The World is Money and Power,ACTION,"Dongwoo Han,Dohee Lee",SUNDAY,74,204930,9.62,6722514,831187,ONGOING,False,"Gunwoo Dahn has vowed to overthrow the status quo of the dysfunctional high school he recently transferred to, where rich and powerful third-generation chaebol heirs call the shots and gambling runs rampant. But does Gunwoo have what it takes to beat the odds, defeat the Taekyeong Oh Family, and restore law and order to his high school?"
2612,Little Rain,ROMANCE,Mai,FRIDAY,20,362995,9.83,5403275,662826,HIATUS,False,"A Guardian Angel without his memory ends up in a cats body. Lisa is a down on her luck, whose life has always been tinged with misfortune. Fortunately her cat, Rain, is always there for her when she needs him. But little does she know, Rain has a big secret. His memories may be missing, but Rain remembers this... He'd do anything to protect Lisa."
2611,My Roommate is a Gumiho,ROMANCE,NA,TUESDAY,103,296960,9.61,14739945,2005486,ONGOING,False,"Now a major (K-Drama) adaptation.
Under normal circumstances, 24-year-old Dam Lee wouldn’t move in with a random guy who she just met, much less a 900-year-old one. But these aren’t normal circumstances: she accidentally swallowed the bead of a gumiho (a nine-tailed fox from Korean mythology) named Wuyeo Shin, and if they don’t find a way to extract the bead from her body within a year, she’ll die and he’ll never become human. Can Dam and Wuyeo find a way to remove the bead from Dam’s body before it’s too late? And will Dam ever find love, especially when her unusual circumstances restrict her dating options?"
2610,Epilogue,THRILLER,Cho Seok,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",3,74602,9.48,1387893,180394,COMPLETED,True,"What would you do if you discovered that the third-rate story in your free daily newspaper was actually an account of someone’s murder? As Haesu Choi goes through his daily morning newspaper, “Rotary N,” to look for jobs, he stumbles across an ongoing serial thriller called “Epilogue.” At first glance it just seems like pulp fiction, but as the story progresses, the characters turn out to be real-life victims. Get ready for a series full of twists and turns, with murder around every corner."
2608,The Savior's Time,THRILLER,Song Geukjang,TUESDAY,59,129174,9.6,2473108,438325,COMPLETED,False,"When the youngest sister of the Yu family ends her own life, her elder brother begins to investigate her untimely death. The only clue left behind is the record of her messages on Savior -- a mysterious online community for those who need salvation from reality.
"
2607,Surviving Romance,HORROR,Lee Yone,THURSDAY,58,600426,9.81,27040353,3511054,HIATUS,False,"When Chaerin Eun becomes the protagonist of the romance novel she is reading, she expects a fairytale ending with the novel’s love interest, Jeha. But when a bizarre twist makes her realize the story is not playing out as it does in the book, she’ll need the help of an unlikely character from her class to defy the new storyline and find her happy ending -- if only she can figure out who this ‘Unknown Extra’ is first!"
2606,My Gently Raised Beast,ROMANCE,"Yeoseulki,Early Flower,Kim JunJun,Teava",SUNDAY,74,1520994,9.78,77563150,8074475,ONGOING,False,"Blondina is living a real-life Cinderella story. After growing up poor and enduring a difficult childhood, she discovers that she is a princess of the Ates empire. However, her estranged father and half-siblings give her the cold shoulder when she moves into the palace, and Blondina must keep a low profile. That all changes when she befriends Amon, a cat-like creature with mysterious intentions. For years, creatures like Amon and humans have struggled to live in harmony. Can Blondina and Amon’s friendship bring peace, or will it deepen the rift between their people?"
2605,If AI Ruled the World,SF,"POGO,HOOPA",MONDAY,52,170922,9.73,4370640,621433,COMPLETED,False,"Welcome to a world where artificial intelligence can drive your car, look after you when you’re ill, and solve all of your problems. But all of this convenience comes at a price. AI can pose a threat when it no longer has humanity’s best interests at heart. Can humans learn to coexist with AI?"
2578,Everything is Fine,HORROR,Mike Birchall,MONDAY,43,1260904,9.75,71501058,4372962,ONGOING,False,"Sam and Maggie are a normal couple, in a normal house, in a normal neighborhood. There is nothing strange about their heads, their neighbors or their sweet little dog. Everything is Fine."
2577,The Hip Guy,COMEDY,HENIE,TUESDAY,74,235773,9.25,8352449,1303512,ONGOING,False,"27-year-old Ga-eun Seong has everything that money can buy, but she can’t rest until her athleisure company is the best in the industry. That’s why she hires Chan Gwak to model her new leggings line for men. Chan has the perfect butt, but is it perfect enough to meet Ga-eun's high standards? After social media interactions have people thinking they’re dating, Ga-eun begins to question... even though Chan’s not her type, could she end up falling for him anyway?"
2576,Rooftops & Roommates,COMEDY,Zaanart,"MONDAY,FRIDAY",100,430884,9.5,29771302,3812875,HIATUS,False,"Jeb is an architecture major at university, rooming with his best friend Todd. There's just one problem... Jeb’s secretly a gargoyle! Between studying, partying, and a bad ghost problem, will Jeb be able to keep his true identity a secret?"
2575,Dungeons & Artifacts,ACTION,"Zerowater,UMKY",MONDAY,75,484667,9.56,22997865,2423518,ONGOING,False,"A dungeon-guiding gig goes sideways for explorer Stetch Atelier when the prince who hired him tricks him into activating a fatal curse. But instead of staying dead, Stetch is resurrected by a sentient artifact that offers him a deal that may help him get his revenge. To hold up his end of the bargain, Stetch sets off on a long journey of raiding dungeons, slaying monsters, and making new enemies and friends along the way."
2574,Return to Player,ACTION,"UMKY,SEHON,INDEX",SATURDAY,75,587518,9.67,26179882,2712906,ONGOING,False,"Ten years ago, a group of gods turned everyone on Earth into players of a sadistic game that forced them to kill monsters in real life -- or be killed themselves. Sehan Kim has already seen how this game will play out: everyone in the world dies except for him. When he’s given the chance to go back in time and start a second playthrough, Sehan is determined to change the course of events and beat the gods at their own game."
2565,The Golden Spoon,DRAMA,HD3,"MONDAY,TUESDAY,WEDNESDAY,THURSDAY,FRIDAY,SATURDAY,SUNDAY",6,58601,9.12,2574339,314076,COMPLETED,True,"Would you trade your poor but loving family for a life of riches? When Seungcheon gets his hands on a magical spoon that allows him to switch lives with his rich best friend, he thinks it’s a no-brainer. But life-altering decisions are always accompanied by a sense of doubt, and with only three chances to change his mind, Seungcheon has to decide which of his two possible futures is worth keeping."
